heart_rate_bpm,sweat_microsiemens,skin_temp_celsius,grip_force_newton,ecg_signal,rr_interval_ms,qrs_duration_ms,st_deviation_mv,qt_interval_ms,driver_id,timestamp_offset,condition_label
3811.01,484.01,-122.65,-410.24,71.0728,-26063.38,5088.36,42.573,10342.06,5,2748,2
3812.14,484.15,-122.69,-410.32,71.0938,-26068.39,5090.32,42.583,10343.34,5,2749,2
3812.88,484.23,-122.73,-410.4,71.1121,-26073.04,5092.09,42.591,10344.84,5,2750,2
3813.34,484.34,-122.76,-410.46,71.1304,-26080.78,5093.96,42.604,10346.99,5,2751,2
3813.86,484.43,-122.81,-410.54,71.1472,-26086.72,5095.53,42.616,10348.91,5,2752,2
3815.0,484.53,-122.87,-410.67,71.1736,-26092.27,5097.03,42.631,10352.08,5,2753,2
3815.85,484.66,-122.92,-410.77,71.1846,-26099.05,5097.77,42.637,10354.53,5,2754,2
3816.4,484.74,-122.94,-410.88,71.2015,-26105.78,5099.74,42.645,10357.05,5,2755,2
3816.96,484.89,-123.0,-410.97,71.2261,-26113.03,5101.68,42.657,10359.69,5,2756,2
3817.65,484.98,-123.06,-411.06,71.2481,-26119.21,5103.06,42.666,10360.88,5,2757,2
3818.11,485.09,-123.09,-411.16,71.271,-26126.61,5104.06,42.679,10363.3,5,2758,2
3819.25,485.19,-123.11,-411.27,71.2988,-26130.9,5105.08,42.685,10365.16,5,2759,2
3819.99,485.3,-123.16,-411.38,71.3257,-26137.16,5105.79,42.697,10367.59,5,2760,2
3821.05,485.38,-123.21,-411.53,71.3374,-26141.74,5106.3,42.71,10369.63,5,2761,2
3821.78,485.49,-123.23,-411.6,71.3659,-26146.14,5106.97,42.718,10371.15,5,2762,2
3822.72,485.59,-123.26,-411.74,71.3786,-26152.37,5108.3,42.727,10374.67,5,2763,2
3823.24,485.69,-123.3,-411.86,71.3982,-26155.98,5109.83,42.732,10375.91,5,2764,2
3824.06,485.79,-123.35,-411.92,71.4125,-26160.47,5111.17,42.744,10379.8,5,2765,2
3824.87,485.89,-123.41,-412.02,71.4234,-26165.32,5112.91,42.752,10382.58,5,2766,2
3825.67,486.0,-123.45,-412.08,71.448,-26172.94,5113.62,42.765,10385.18,5,2767,2
3826.12,486.1,-123.49,-412.2,71.4662,-26176.61,5115.51,42.776,10387.35,5,2768,2
3827.09,486.2,-123.53,-412.33,71.4957,-26180.69,5116.69,42.788,10390.5,5,2769,2
3827.62,486.35,-123.59,-412.47,71.5135,-26184.63,5117.62,42.798,10391.6,5,2770,2
3828.25,486.48,-123.64,-412.59,71.5254,-26191.6,5118.9,42.81,10395.59,5,2771,2
3828.76,486.63,-123.7,-412.65,71.5479,-26195.03,5119.54,42.824,10399.13,5,2772,2
3829.73,486.73,-123.75,-412.77,71.5723,-26202.07,5120.31,42.831,10400.77,5,2773,2
3830.25,486.86,-123.8,-412.89,71.5882,-26209.23,5120.93,42.842,10403.22,5,2774,2
3831.3,486.96,-123.84,-413.03,71.6092,-26213.49,5121.72,42.85,10407.21,5,2775,2
3831.7,487.09,-123.86,-413.1,71.6292,-26219.31,5123.01,42.858,10409.67,5,2776,2
3832.25,487.21,-123.88,-413.17,71.6464,-26227.25,5124.48,42.869,10410.69,5,2777,2
3832.99,487.34,-123.92,-413.3,71.6606,-26231.71,5126.29,42.878,10411.87,5,2778,2
3833.53,487.43,-123.96,-413.39,71.6823,-26238.12,5127.29,42.885,10414.51,5,2779,2
3834.39,487.52,-124.01,-413.51,71.7023,-26246.1,5128.9,42.894,10415.66,5,2780,2
3835.55,487.64,-124.04,-413.64,71.7172,-26253.62,5129.42,42.904,10418.46,5,2781,2
3836.5,487.75,-124.07,-413.73,71.7345,-26257.8,5130.08,42.917,10420.03,5,2782,2
3837.49,487.86,-124.12,-413.86,71.7482,-26261.83,5130.63,42.924,10423.27,5,2783,2
3838.58,487.98,-124.15,-413.97,71.7742,-26265.76,5132.31,42.937,10424.3,5,2784,2
3839.63,488.12,-124.19,-414.02,71.8036,-26273.49,5133.27,42.952,10425.71,5,2785,2
3840.52,488.22,-124.23,-414.08,71.8309,-26277.78,5134.32,42.96,10427.63,5,2786,2
3841.3,488.3,-124.28,-414.21,71.8541,-26283.58,5135.69,42.968,10429.1,5,2787,2
3841.98,488.43,-124.3,-414.32,71.8783,-26289.6,5137.56,42.975,10430.49,5,2788,2
3842.55,488.56,-124.35,-414.41,71.9019,-26295.33,5139.48,42.987,10432.74,5,2789,2
3843.55,488.65,-124.39,-414.53,71.9132,-26303.12,5141.03,42.997,10435.1,5,2790,2
3844.36,488.77,-124.42,-414.66,71.9327,-26309.57,5142.05,43.005,10436.26,5,2791,2
3845.2,488.9,-124.45,-414.74,71.9623,-26316.97,5143.52,43.014,10438.78,5,2792,2
3845.62,489.0,-124.5,-414.84,71.992,-26323.34,5144.64,43.02,10440.67,5,2793,2
3846.11,489.12,-124.52,-414.9,72.0201,-26328.05,5145.19,43.026,10442.72,5,2794,2
3847.02,489.26,-124.58,-415.05,72.0408,-26335.84,5145.98,43.041,10446.37,5,2795,2
3847.67,489.41,-124.64,-415.1,72.0687,-26339.45,5147.05,43.053,10449.63,5,2796,2
3848.19,489.56,-124.69,-415.23,72.0862,-26342.6,5148.63,43.062,10451.26,5,2797,2
3849.08,489.65,-124.73,-415.28,72.1015,-26350.2,5150.03,43.07,10454.61,5,2798,2
3849.77,489.77,-124.77,-415.41,72.1153,-26358.06,5152.03,43.084,10457.03,5,2799,2
3850.39,489.9,-124.82,-415.54,72.1375,-26363.28,5153.93,43.089,10460.39,5,2800,2
3851.31,490.04,-124.86,-415.64,72.1534,-26368.89,5155.88,43.096,10462.27,5,2801,2
3852.15,490.14,-124.89,-415.7,72.1775,-26372.39,5156.89,43.109,10466.27,5,2802,2
3853.19,490.24,-124.91,-415.82,72.1912,-26379.35,5158.63,43.124,10469.18,5,2803,2
3854.2,490.35,-124.94,-415.91,72.2084,-26385.99,5160.52,43.13,10473.08,5,2804,2
3854.91,490.45,-124.96,-416.06,72.2237,-26392.31,5161.35,43.137,10474.22,5,2805,2
3855.69,490.55,-125.01,-416.14,72.2501,-26399.74,5162.05,43.151,10477.07,5,2806,2
3856.66,490.65,-125.03,-416.26,72.2771,-26406.05,5162.79,43.16,10478.53,5,2807,2
3857.81,490.73,-125.06,-416.41,72.2892,-26411.7,5163.63,43.169,10480.97,5,2808,2
3858.21,490.81,-125.09,-416.49,72.314,-26417.62,5165.53,43.178,10482.47,5,2809,2
3859.07,490.95,-125.12,-416.6,72.3255,-26424.66,5166.57,43.187,10484.92,5,2810,2
3859.96,491.04,-125.17,-416.71,72.3372,-26428.94,5167.46,43.195,10488.84,5,2811,2
3860.49,491.14,-125.22,-416.8,72.3513,-26433.61,5168.46,43.202,10492.8,5,2812,2
3861.63,491.28,-125.25,-416.86,72.3715,-26439.43,5170.31,43.21,10494.46,5,2813,2
3862.41,491.42,-125.27,-416.95,72.394,-26446.15,5171.97,43.218,10496.73,5,2814,2
3863.24,491.51,-125.33,-417.01,72.4203,-26450.9,5173.81,43.224,10500.68,5,2815,2
3863.75,491.66,-125.36,-417.12,72.4436,-26454.26,5175.24,43.232,10503.23,5,2816,2
3864.87,491.76,-125.38,-417.18,72.4581,-26458.83,5177.01,43.246,10506.44,5,2817,2
3865.38,491.88,-125.43,-417.26,72.4825,-26466.42,5177.53,43.255,10510.22,5,2818,2
3866.04,491.99,-125.48,-417.39,72.5096,-26472.94,5179.05,43.268,10513.34,5,2819,2
3866.59,492.11,-125.51,-417.49,72.5207,-26477.22,5180.33,43.281,10516.05,5,2820,2
3867.67,492.25,-125.55,-417.61,72.532,-26482.55,5181.41,43.294,10517.61,5,2821,2
3868.76,492.34,-125.58,-417.73,72.5618,-26490.01,5182.34,43.308,10519.83,5,2822,2
3869.83,492.44,-125.62,-417.79,72.5824,-26494.19,5182.94,43.32,10520.87,5,2823,2
3870.46,492.58,-125.65,-417.89,72.6088,-26498.95,5183.9,43.327,10523.56,5,2824,2
3871.4,492.68,-125.71,-417.95,72.6358,-26502.71,5185.11,43.34,10526.27,5,2825,2
3871.84,492.77,-125.76,-418.03,72.6572,-26507.88,5185.87,43.353,10528.38,5,2826,2
3872.34,492.91,-125.78,-418.15,72.6828,-26515.47,5186.76,43.364,10531.88,5,2827,2
3873.19,493.05,-125.81,-418.23,72.7077,-26519.97,5187.66,43.375,10535.29,5,2828,2
3873.84,493.17,-125.84,-418.34,72.7318,-26527.87,5188.47,43.384,10538.25,5,2829,2
3874.9,493.26,-125.88,-418.49,72.7569,-26531.2,5190.14,43.391,10541.47,5,2830,2
3875.65,493.35,-125.94,-418.61,72.7729,-26535.27,5191.68,43.396,10544.42,5,2831,2
3876.48,493.44,-125.99,-418.75,72.8017,-26541.72,5192.69,43.408,10545.92,5,2832,2
3877.12,493.57,-126.01,-418.84,72.8254,-26545.96,5194.61,43.423,10549.38,5,2833,2
3877.93,493.69,-126.05,-418.99,72.8498,-26550.15,5196.26,43.43,10552.06,5,2834,2
3879.09,493.77,-126.09,-419.09,72.8738,-26555.52,5197.85,43.436,10556.05,5,2835,2
3880.2,493.88,-126.12,-419.15,72.8857,-26562.19,5198.52,43.45,10559.95,5,2836,2
3881.27,493.99,-126.17,-419.23,72.9016,-26567.46,5199.79,43.464,10563.38,5,2837,2
3882.34,494.08,-126.22,-419.33,72.9315,-26574.89,5201.31,43.475,10566.61,5,2838,2
3883.44,494.17,-126.27,-419.42,72.9477,-26580.61,5201.86,43.482,10569.58,5,2839,2
3883.99,494.29,-126.32,-419.49,72.973,-26584.04,5203.48,43.492,10571.45,5,2840,2
3885.02,494.4,-126.36,-419.6,72.9949,-26587.24,5204.09,43.499,10574.39,5,2841,2
3885.95,494.53,-126.4,-419.68,73.006,-26590.34,5205.48,43.509,10576.11,5,2842,2
3886.9,494.62,-126.44,-419.75,73.0269,-26595.48,5206.33,43.521,10578.65,5,2843,2
3887.95,494.72,-126.46,-419.84,73.0428,-26603.18,5207.82,43.534,10581.67,5,2844,2
3888.68,494.82,-126.49,-419.97,73.0727,-26609.35,5208.51,43.546,10585.1,5,2845,2
3889.65,494.95,-126.53,-420.05,73.0829,-26613.48,5209.73,43.553,10587.34,5,2846,2
3890.37,495.04,-126.56,-420.13,73.1027,-26617.89,5210.4,43.563,10590.38,5,2847,2
3890.82,495.16,-126.59,-420.2,73.1248,-26624.12,5210.99,43.57,10592.95,5,2848,2
3891.23,495.25,-126.62,-420.35,73.1538,-26630.56,5211.89,43.582,10595.06,5,2849,2
3892.4,495.38,-126.67,-420.47,73.1668,-26634.95,5213.21,43.592,10598.88,5,2850,2
3892.82,495.48,-126.71,-420.62,73.1883,-26642.17,5213.84,43.601,10599.98,5,2851,2
3893.74,495.57,-126.75,-420.69,73.2073,-26645.68,5215.32,43.609,10603.32,5,2852,2
3894.76,495.67,-126.77,-420.81,73.2358,-26652.61,5215.99,43.623,10604.65,5,2853,2
3895.89,495.75,-126.82,-420.86,73.2601,-26659.6,5217.4,43.629,10606.4,5,2854,2
3897.02,495.9,-126.87,-420.94,73.2733,-26665.79,5218.13,43.64,10608.86,5,2855,2
3898.02,496.04,-126.9,-421.08,73.3027,-26669.2,5220.1,43.646,10611.61,5,2856,2
3898.43,496.13,-126.96,-421.19,73.3286,-26673.15,5222.03,43.658,10612.8,5,2857,2
3898.86,496.27,-126.98,-421.29,73.345,-26678.32,5223.85,43.671,10615.77,5,2858,2
3899.37,496.4,-127.04,-421.41,73.3745,-26682.02,5224.95,43.683,10618.42,5,2859,2
3899.85,496.52,-127.09,-421.55,73.396,-26689.87,5225.63,43.689,10619.99,5,2860,2
3900.4,496.65,-127.15,-421.64,73.4102,-26696.99,5226.94,43.696,10623.56,5,2861,2
3901.26,496.8,-127.19,-421.77,73.4228,-26701.71,5227.8,43.711,10625.16,5,2862,2
3902.35,496.94,-127.24,-421.9,73.4349,-26705.65,5229.65,43.719,10626.42,5,2863,2
3903.28,497.07,-127.29,-421.97,73.4487,-26710.11,5230.34,43.73,10629.14,5,2864,2
3904.42,497.16,-127.32,-422.06,73.474,-26716.27,5231.35,43.742,10630.35,5,2865,2
3905.23,497.25,-127.36,-422.13,73.4883,-26724.26,5232.19,43.748,10631.71,5,2866,2
3905.67,497.38,-127.38,-422.27,73.5124,-26728.03,5233.94,43.761,10635.5,5,2867,2
3906.51,497.53,-127.41,-422.4,73.524,-26731.6,5234.71,43.773,10638.33,5,2868,2
3907.11,497.63,-127.43,-422.47,73.5484,-26734.8,5236.47,43.779,10640.19,5,2869,2
3908.11,497.71,-127.48,-422.57,73.5737,-26738.54,5238.39,43.792,10642.64,5,2870,2
3908.54,497.81,-127.5,-422.63,73.5967,-26743.84,5239.43,43.798,10646.37,5,2871,2
3909.2,497.95,-127.54,-422.71,73.6225,-26749.12,5240.61,43.812,10650.05,5,2872,2
3909.73,498.03,-127.57,-422.78,73.6394,-26755.4,5241.63,43.821,10651.23,5,2873,2
3910.27,498.12,-127.63,-422.89,73.6499,-26760.52,5243.55,43.827,10655.05,5,2874,2
3911.26,498.23,-127.65,-422.94,73.6756,-26768.23,5245.23,43.842,10657.03,5,2875,2
3912.2,498.33,-127.69,-423.07,73.6879,-26774.28,5246.24,43.853,10658.52,5,2876,2
3912.69,498.41,-127.74,-423.19,73.7119,-26778.77,5247.36,43.864,10661.65,5,2877,2
3913.88,498.51,-127.78,-423.34,73.7399,-26785.13,5249.25,43.876,10664.36,5,2878,2
3914.54,498.65,-127.83,-423.42,73.7535,-26792.48,5250.02,43.884,10667.12,5,2879,2
3915.14,498.75,-127.86,-423.56,73.7753,-26796.38,5250.69,43.894,10671.08,5,2880,2
3916.21,498.83,-127.91,-423.68,73.7858,-26803.31,5251.29,43.902,10672.87,5,2881,2
3917.11,498.95,-127.94,-423.76,73.8138,-26808.84,5252.49,43.908,10675.63,5,2882,2
3917.64,499.06,-127.97,-423.85,73.8402,-26815.51,5254.47,43.917,10676.68,5,2883,2
3918.39,499.17,-127.99,-423.91,73.8606,-26822.76,5255.73,43.923,10680.05,5,2884,2
3919.28,499.31,-128.03,-423.98,73.8859,-26828.34,5256.67,43.93,10683.83,5,2885,2
3920.1,499.44,-128.06,-424.12,73.9072,-26832.71,5258.03,43.939,10687.73,5,2886,2
3921.16,499.56,-128.08,-424.25,73.9234,-26836.21,5259.53,43.95,10690.67,5,2887,2
3921.95,499.67,-128.14,-424.36,73.9439,-26844.01,5260.77,43.959,10693.28,5,2888,2
3922.85,499.77,-128.17,-424.45,73.9643,-26848.48,5261.44,43.968,10696.58,5,2889,2
3923.74,499.85,-128.2,-424.51,73.979,-26853.57,5262.51,43.981,10699.75,5,2890,2
3924.63,499.97,-128.25,-424.64,74.0086,-26857.2,5263.57,43.993,10702.03,5,2891,2
3925.37,500.07,-128.31,-424.74,74.027,-26864.21,5264.19,44.004,10703.98,5,2892,2
3926.23,500.15,-128.35,-424.87,74.0552,-26869.01,5265.16,44.011,10706.96,5,2893,2
3927.21,500.29,-128.4,-425.01,74.0717,-26876.45,5267.11,44.016,10708.12,5,2894,2
3927.69,500.4,-128.44,-425.14,74.0902,-26882.73,5268.0,44.026,10709.2,5,2895,2
3928.34,500.51,-128.47,-425.28,74.1009,-26887.04,5268.69,44.04,10711.95,5,2896,2
3929.11,500.61,-128.52,-425.39,74.1296,-26890.72,5270.61,44.046,10715.44,5,2897,2
3930.3,500.73,-128.54,-425.44,74.1502,-26893.95,5272.29,44.056,10717.91,5,2898,2
3930.81,500.88,-128.58,-425.58,74.1771,-26899.3,5273.45,44.07,10719.09,5,2899,2
3931.48,500.98,-128.61,-425.64,74.2001,-26906.63,5274.8,44.079,10722.29,5,2900,2
3932.48,501.09,-128.65,-425.73,74.2259,-26913.41,5276.32,44.089,10726.24,5,2901,2
3933.34,501.21,-128.68,-425.81,74.251,-26921.36,5277.84,44.101,10729.27,5,2902,2
3934.01,501.36,-128.71,-425.92,74.2712,-26925.47,5278.79,44.11,10731.95,5,2903,2
3935.2,501.45,-128.75,-425.98,74.2886,-26930.47,5279.93,44.117,10734.48,5,2904,2
3936.12,501.53,-128.8,-426.03,74.3036,-26938.05,5281.69,44.128,10737.04,5,2905,2
3936.69,501.63,-128.84,-426.12,74.3217,-26944.33,5282.62,44.141,10738.53,5,2906,2
3937.79,501.74,-128.87,-426.24,74.3454,-26948.95,5283.92,44.147,10741.74,5,2907,2
3938.55,501.89,-128.91,-426.31,74.3659,-26955.65,5284.96,44.155,10745.28,5,2908,2
3939.32,501.98,-128.94,-426.4,74.3908,-26960.17,5286.21,44.169,10747.78,5,2909,2
3939.88,502.1,-128.96,-426.53,74.4036,-26965.1,5288.2,44.181,10748.8,5,2910,2
3940.81,502.22,-128.98,-426.62,74.4231,-26969.56,5290.17,44.192,10751.66,5,2911,2
3941.88,502.31,-129.04,-426.69,74.4394,-26974.47,5291.22,44.2,10755.4,5,2912,2
3942.79,502.46,-129.07,-426.81,74.4497,-26980.78,5292.51,44.211,10757.71,5,2913,2
3943.66,502.56,-129.1,-426.96,74.4647,-26986.59,5294.48,44.224,10761.14,5,2914,2
3944.47,502.69,-129.14,-427.09,74.4887,-26991.06,5295.51,44.236,10764.89,5,2915,2
3945.08,502.83,-129.18,-427.18,74.5114,-26998.81,5296.74,44.247,10766.17,5,2916,2
3945.82,502.92,-129.24,-427.32,74.5348,-27004.28,5298.52,44.256,10768.46,5,2917,2
3946.24,503.05,-129.28,-427.38,74.5579,-27008.25,5299.3,44.261,10771.65,5,2918,2
3947.14,503.14,-129.33,-427.51,74.5731,-27016.02,5300.35,44.276,10774.01,5,2919,2
3947.79,503.25,-129.37,-427.64,74.5876,-27022.08,5302.06,44.283,10777.82,5,2920,2
3948.73,503.34,-129.4,-427.71,74.611,-27029.47,5302.82,44.297,10781.78,5,2921,2
3949.19,503.44,-129.46,-427.78,74.6334,-27032.54,5303.6,44.309,10784.49,5,2922,2
3950.06,503.53,-129.48,-427.87,74.6569,-27036.95,5305.58,44.316,10785.49,5,2923,2
3950.64,503.63,-129.51,-427.96,74.6793,-27040.57,5307.24,44.329,10789.02,5,2924,2
3951.59,503.76,-129.55,-428.04,74.7052,-27043.86,5309.05,44.341,10790.51,5,2925,2
3952.18,503.86,-129.58,-428.14,74.7274,-27048.19,5309.81,44.35,10793.23,5,2926,2
3952.86,503.96,-129.61,-428.19,74.7433,-27054.49,5311.14,44.362,10795.39,5,2927,2
3953.7,504.1,-129.66,-428.28,74.761,-27058.44,5312.14,44.374,10796.63,5,2928,2
3954.41,504.18,-129.71,-428.37,74.7811,-27064.32,5313.21,44.38,10798.92,5,2929,2
3955.0,504.29,-129.75,-428.45,74.8049,-27068.38,5314.02,44.388,10802.91,5,2930,2
3955.43,504.44,-129.8,-428.59,74.8188,-27072.14,5315.83,44.395,10806.12,5,2931,2
3956.06,504.53,-129.86,-428.7,74.834,-27075.9,5316.81,44.408,10808.62,5,2932,2
3956.9,504.63,-129.89,-428.77,74.849,-27080.67,5318.53,44.422,10812.23,5,2933,2
3957.39,504.74,-129.93,-428.82,74.8764,-27088.47,5319.16,44.428,10814.72,5,2934,2
3957.94,504.85,-129.98,-428.89,74.8866,-27095.9,5321.04,44.439,10818.31,5,2935,2
3958.53,504.96,-130.0,-429.04,74.9002,-27100.42,5322.9,44.452,10819.48,5,2936,2
3959.39,505.09,-130.03,-429.19,74.9133,-27105.43,5323.64,44.459,10823.06,5,2937,2
3960.28,505.17,-130.08,-429.29,74.9264,-27111.84,5325.17,44.465,10826.43,5,2938,2
3961.29,505.31,-130.14,-429.34,74.9507,-27119.74,5326.62,44.479,10827.59,5,2939,2
3962.16,505.43,-130.17,-429.41,74.9699,-27126.95,5327.23,44.49,10828.71,5,2940,2
3962.68,505.53,-130.21,-429.53,74.9924,-27130.38,5329.09,44.498,10831.12,5,2941,2
3963.19,505.63,-130.26,-429.59,75.005,-27137.49,5330.64,44.506,10833.45,5,2942,2
3963.87,505.75,-130.31,-429.72,75.0341,-27140.92,5332.49,44.513,10835.97,5,2943,2
3965.01,505.87,-130.37,-429.81,75.0631,-27147.83,5333.89,44.527,10837.26,5,2944,2
3965.68,506.01,-130.4,-429.95,75.0828,-27154.32,5335.12,44.538,10840.47,5,2945,2
3966.32,506.11,-130.46,-430.02,75.1019,-27161.64,5335.66,44.55,10841.78,5,2946,2
3966.75,506.24,-130.49,-430.11,75.1237,-27166.77,5336.65,44.561,10845.39,5,2947,2
3967.79,506.34,-130.54,-430.19,75.1445,-27171.65,5338.25,44.57,10847.2,5,2948,2
3968.22,506.43,-130.56,-430.31,75.1598,-27175.69,5339.74,44.582,10849.83,5,2949,2
3968.84,506.58,-130.59,-430.38,75.18,-27183.08,5340.31,44.588,10851.16,5,2950,2
3969.91,506.69,-130.63,-430.52,75.2055,-27190.16,5341.97,44.594,10853.44,5,2951,2
3970.85,506.79,-130.65,-430.66,75.2298,-27195.32,5342.79,44.6,10854.68,5,2952,2
3971.9,506.88,-130.68,-430.74,75.2439,-27199.34,5344.58,44.608,10857.9,5,2953,2
3972.38,507.0,-130.73,-430.86,75.2702,-27205.76,5346.46,44.619,10860.24,5,2954,2
3973.21,507.12,-130.77,-430.98,75.2828,-27208.93,5347.44,44.629,10863.58,5,2955,2
3974.36,507.27,-130.8,-431.08,75.3029,-27215.77,5348.63,44.634,10867.47,5,2956,2
3975.35,507.36,-130.84,-431.16,75.3146,-27222.6,5349.25,44.643,10870.95,5,2957,2
3976.09,507.5,-130.9,-431.21,75.3252,-27226.95,5351.2,44.652,10872.0,5,2958,2
3977.22,507.59,-130.93,-431.33,75.3526,-27234.86,5352.82,44.661,10873.08,5,2959,2
3978.04,507.68,-130.96,-431.41,75.3772,-27242.61,5353.68,44.67,10875.58,5,2960,2
3979.03,507.82,-130.98,-431.53,75.391,-27249.0,5354.9,44.682,10879.42,5,2961,2
3979.69,507.92,-131.04,-431.66,75.4027,-27252.73,5356.26,44.691,10882.45,5,2962,2
3980.85,508.0,-131.08,-431.74,75.4321,-27256.56,5357.28,44.703,10884.26,5,2963,2
3981.39,508.15,-131.13,-431.82,75.4617,-27260.35,5357.84,44.714,10886.31,5,2964,2
3982.47,508.27,-131.15,-431.93,75.4737,-27264.77,5359.17,44.721,10888.24,5,2965,2
3982.97,508.36,-131.18,-432.01,75.4856,-27267.87,5360.24,44.73,10889.5,5,2966,2
3983.52,508.46,-131.21,-432.1,75.5031,-27271.07,5360.97,44.736,10892.05,5,2967,2
3984.36,508.6,-131.24,-432.17,75.5188,-27278.17,5361.97,44.748,10894.21,5,2968,2
3985.51,508.73,-131.29,-432.29,75.5354,-27281.87,5363.81,44.76,10895.35,5,2969,2
3986.14,508.85,-131.34,-432.37,75.5653,-27288.3,5364.84,44.767,10898.19,5,2970,2
3986.89,509.0,-131.39,-432.49,75.5848,-27293.23,5365.52,44.78,10900.31,5,2971,2
3987.89,509.12,-131.41,-432.63,75.603,-27298.25,5367.39,44.787,10901.33,5,2972,2
3988.65,509.22,-131.46,-432.73,75.6145,-27301.65,5368.59,44.797,10904.3,5,2973,2
3989.53,509.36,-131.51,-432.79,75.6355,-27306.44,5369.15,44.807,10905.45,5,2974,2
3990.48,509.45,-131.55,-432.87,75.6498,-27312.71,5369.83,44.82,10907.29,5,2975,2
3991.23,509.57,-131.6,-432.95,75.6671,-27320.11,5371.4,44.83,10910.31,5,2976,2
3991.85,509.7,-131.65,-433.05,75.6889,-27324.51,5372.99,44.843,10913.12,5,2977,2
3992.33,509.79,-131.69,-433.14,75.7027,-27328.3,5373.57,44.852,10915.6,5,2978,2
3992.91,509.94,-131.73,-433.26,75.7224,-27333.22,5374.87,44.863,10919.17,5,2979,2
3993.65,510.06,-131.75,-433.33,75.7443,-27339.1,5375.82,44.876,10922.14,5,2980,2
3994.38,510.18,-131.8,-433.46,75.7573,-27342.7,5376.66,44.885,10924.9,5,2981,2
3995.0,510.32,-131.84,-433.57,75.7811,-27346.53,5378.54,44.893,10926.65,5,2982,2
3995.6,510.45,-131.87,-433.69,75.7979,-27353.12,5380.16,44.9,10929.48,5,2983,2
3996.42,510.56,-131.92,-433.8,75.8115,-27358.11,5381.36,44.908,10930.9,5,2984,2
3997.23,510.67,-131.95,-433.87,75.8378,-27364.52,5382.79,44.921,10933.2,5,2985,2
3997.65,510.76,-131.97,-433.94,75.8666,-27368.14,5384.72,44.934,10936.71,5,2986,2
3998.24,510.86,-132.01,-434.04,75.8836,-27375.02,5386.15,44.948,10938.69,5,2987,2
3999.2,510.94,-132.06,-434.17,75.9134,-27380.76,5387.29,44.957,10939.99,5,2988,2
4000.34,511.04,-132.08,-434.3,75.9245,-27388.58,5388.31,44.966,10941.72,5,2989,2
4001.14,511.17,-132.14,-434.4,75.9359,-27395.82,5390.23,44.98,10945.52,5,2990,2
4002.23,511.27,-132.2,-434.55,75.9551,-27402.61,5391.73,44.994,10946.66,5,2991,2
4003.37,511.39,-132.24,-434.67,75.971,-27409.22,5392.99,45.002,10948.02,5,2992,2
4003.77,511.52,-132.29,-434.75,75.987,-27416.74,5394.11,45.016,10949.57,5,2993,2
4004.8,511.65,-132.34,-434.85,76.0075,-27420.88,5395.48,45.026,10950.94,5,2994,2
4005.79,511.78,-132.37,-434.9,76.031,-27428.31,5396.09,45.04,10951.96,5,2995,2
4006.19,511.86,-132.4,-435.0,76.047,-27435.38,5397.89,45.048,10955.93,5,2996,2
4007.22,511.99,-132.44,-435.09,76.0641,-27443.17,5399.65,45.059,10959.11,5,2997,2
4008.18,512.1,-132.49,-435.2,76.0806,-27450.66,5401.19,45.068,10962.29,5,2998,2
4009.36,512.22,-132.52,-435.3,76.1002,-27456.89,5402.75,45.074,10964.03,5,2999,2
74.3,3.21,33.62,15.97,0.022,806.15,92.11,0.008,389.59,6,0,0
74.22,3.22,33.6,15.88,0.0231,805.25,91.39,0.01,389.01,6,1,0
73.83,3.23,33.6,15.81,0.0249,806.48,90.94,0.007,389.85,6,2,0
73.55,3.22,33.59,15.9,0.0257,806.78,90.86,0.011,389.22,6,3,0
73.94,3.23,33.59,15.91,0.0238,808.97,91.62,0.007,388.68,6,4,0
73.72,3.2,33.59,15.98,0.0253,808.64,91.96,0.009,389.39,6,5,0
73.5,3.21,33.58,16.04,0.0247,807.47,91.93,0.014,390.71,6,6,0
73.6,3.23,33.57,16.14,0.0252,811.44,92.22,0.014,392.61,6,7,0
73.5,3.22,33.57,16.09,0.0268,808.65,92.12,0.013,392.21,6,8,0
73.57,3.2,33.55,16.17,0.0269,805.63,92.96,0.01,393.64,6,9,0
73.85,3.17,33.56,16.14,0.0285,804.14,93.43,0.008,395.27,6,10,0
73.46,3.15,33.57,16.15,0.0278,803.74,94.32,0.007,393.49,6,11,0
73.41,3.15,33.59,16.05,0.0263,806.02,94.83,0.006,395.11,6,12,0
73.55,3.16,33.58,16.1,0.0248,805.44,94.39,0.004,394.71,6,13,0
73.76,3.18,33.6,16.01,0.0233,807.38,95.31,0.006,392.77,6,14,0
73.68,3.2,33.59,16.06,0.0227,804.84,94.41,0.005,390.92,6,15,0
73.94,3.19,33.59,16.14,0.0233,801.26,93.59,0.001,392.01,6,16,0
74.28,3.16,33.61,16.07,0.025,798.39,92.79,-0.004,392.92,6,17,0
74.59,3.16,33.6,16.06,0.0238,800.4,93.18,-0.005,393.03,6,18,0
74.98,3.16,33.61,16.12,0.0234,802.29,93.22,-0.001,393.55,6,19,0
75.31,3.14,33.59,16.2,0.0216,800.12,93.31,0.0,394.7,6,20,0
74.92,3.16,33.58,16.18,0.0223,797.65,92.52,0.0,395.52,6,21,0
75.16,3.14,33.58,16.27,0.0205,795.24,93.0,-0.002,395.93,6,22,0
74.98,3.14,33.59,16.37,0.0191,796.45,92.56,0.002,396.32,6,23,0
